FHRS_ID,BUSINESS_NAME,BUSINESS_TYPE,LOCAL_AUTHORITY_NAME,LATITUDE,LONGITUDE,RATING_VALUE,INCOME_DECILE,PREDICTED_RATING,RISK_SCORE
345000,Bishops,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47454,-0.21362,5,7,pass,0.215
345001,Tinto Coffee,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47373,-0.21273,5,7,pass,0.215
345002,Costcutter Express,Retailers - other,Hammersmith and Fulham,51.47373,-0.21273,4,7,pass,0.275
345007,Pippa Pop-Ins,Caring Premises,Hammersmith and Fulham,51.48042,-0.19175,5,3,pass,0.109
345008,Chelsea Village Store,Retailers - other,Hammersmith and Fulham,51.48035,-0.18874,4,3,fail,0.346
345010,Caffe Nero,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48045,-0.19843,4,5,pass,0.245
345017,Cashcounts,Retailers - other,Hammersmith and Fulham,51.48024,-0.1975,5,5,pass,0.31
345020,Local Hero Deli,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47641,-0.20475,4,7,pass,0.215
345022,Pizza Hut Delivery,Takeaway/sandwich shop,Hammersmith and Fulham,51.47611,-0.20547,5,7,pass,0.273
345026,696 Mangal (Fulham Kebab House Ltd),Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47472,-0.20683,5,7,pass,0.215
345027,Tesco Express,Retailers - supermarkets/hypermarkets,Hammersmith and Fulham,51.47472,-0.20683,5,7,pass,0.089
345028,The Durell,Pub/bar/nightclub,Hammersmith and Fulham,51.47383,-0.20796,5,7,pass,0.151
345029,Pottery Cafe,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47708,-0.20186,5,9,pass,0.189
345031,La Pizzica,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47231,-0.21023,4,6,pass,0.23
345032,The Aetherius Society Health Food Shop,Retailers - other,Hammersmith and Fulham,51.47647,-0.20393,5,7,pass,0.275
345037,Krystals,Retailers - other,Hammersmith and Fulham,51.47579,-0.20531,4,7,pass,0.275
345039,Boys'n'Berry,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47494,-0.20616,4,7,pass,0.215
345041,Sukho Thai Cuisine,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47453,-0.20651,5,7,pass,0.215
345043,Pizza Express,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47315,-0.20813,5,6,pass,0.23
345049,The Dartmouth Castle,Pub/bar/nightclub,Hammersmith and Fulham,51.49462,-0.22863,5,6,pass,0.162
345055,The Sindercombe Social,Pub/bar/nightclub,Hammersmith and Fulham,51.50333,-0.22405,5,4,pass,0.186
345058,Mikawa,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.50273,-0.22447,5,3,pass,0.277
345062,Jasmine Thai,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.50286,-0.22528,3,4,pass,0.261
345065,Pick N Save Off Licence,Retailers - other,Hammersmith and Fulham,51.50273,-0.22447,5,3,fail,0.346
345066,Muyang Hot Pot & BBQ,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.50273,-0.22447,3,3,pass,0.277
345070,Tesco Express,Retailers - supermarkets/hypermarkets,Hammersmith and Fulham,51.50239,-0.22566,5,4,pass,0.112
345074,Jazz,Retailers - other,Hammersmith and Fulham,51.50209,-0.22742,5,4,pass,0.328
345079,The Shepherd & Flock,Pub/bar/nightclub,Hammersmith and Fulham,51.50235,-0.22791,5,3,pass,0.199
345086,Rajput Tandoori,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.5018,-0.2306,5,3,pass,0.277
345089,Majestic Wine Warehouse,Retailers - other,Hammersmith and Fulham,51.50038,-0.23437,5,6,pass,0.292
345091,The Escape,Pub/bar/nightclub,Hammersmith and Fulham,51.50141,-0.23274,5,4,pass,0.186
345092,Shepherds Bush Club,Pub/bar/nightclub,Hammersmith and Fulham,51.50038,-0.23437,5,6,pass,0.162
345093,Ladybird Nursery,Caring Premises,Hammersmith and Fulham,51.49908,-0.241,5,4,pass,0.101
345095,The Duchess W6,Pub/bar/nightclub,Hammersmith and Fulham,51.49854,-0.24404,4,4,pass,0.186
345096,The Raven,Pub/bar/nightclub,Hammersmith and Fulham,51.49414,-0.24475,5,6,pass,0.162
345098,Larmenier And Sacred Heart RC Primary School,School/college/university,Hammersmith and Fulham,,,4,7,pass,0.052
345105,Age UK Hammersmith & Fulham,Caring Premises,Hammersmith and Fulham,51.48605,-0.21561,5,7,pass,0.081
345108,The W14 Hotel,Hotel/bed & breakfast/guest house,Hammersmith and Fulham,51.4916,-0.21045,4,5,pass,0.127
345109,Dawmouse Nursery,Caring Premises,Hammersmith and Fulham,51.48275,-0.20223,5,8,pass,0.075
345111,Taylorshaw At Fulham Primary School,School/college/university,Hammersmith and Fulham,51.48355,-0.19799,5,5,pass,0.061
345112,The Old City Arms,Pub/bar/nightclub,Hammersmith and Fulham,51.48935,-0.22896,5,3,pass,0.199
345114,Belushi's And St Christopher's,Pub/bar/nightclub,Hammersmith and Fulham,51.4933,-0.22457,5,6,pass,0.162
345115,Capital Restaurant,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.4933,-0.22457,5,6,pass,0.23
345117,The Swan,Pub/bar/nightclub,Hammersmith and Fulham,51.49313,-0.2251,5,6,pass,0.162
345118,Doorsteps Sandwich Bar,Takeaway/sandwich shop,Hammersmith and Fulham,51.49382,-0.22634,5,6,pass,0.29
345119,The Grove Bar And Restaurant,Pub/bar/nightclub,Hammersmith and Fulham,51.49734,-0.22751,4,6,pass,0.162
345121,Manmohan,Retailers - other,Hammersmith and Fulham,51.49769,-0.22766,3,6,pass,0.292
345122,Hand And Flower,Pub/bar/nightclub,Hammersmith and Fulham,51.49585,-0.20841,5,7,pass,0.151
345124,Olympia Food & Wine,Retailers - other,Hammersmith and Fulham,51.49585,-0.20841,3,7,pass,0.275
345126,Alborz,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49585,-0.20841,4,7,pass,0.215
345127,Nice Local,Retailers - other,Hammersmith and Fulham,51.49464,-0.21206,5,7,pass,0.275
345128,Caterlink At Sacred Heart High School,School/college/university,Hammersmith and Fulham,51.49357,-0.22333,5,6,pass,0.057
345132,The Albion,Pub/bar/nightclub,Hammersmith and Fulham,51.494,-0.2138,4,7,pass,0.151
345135,Cafe Paradiso,Takeaway/sandwich shop,Hammersmith and Fulham,51.494,-0.2138,3,7,pass,0.273
345139,Latymers,Pub/bar/nightclub,Hammersmith and Fulham,51.49304,-0.21747,5,6,pass,0.162
345140,Latymer Liquormart,Retailers - other,Hammersmith and Fulham,51.49346,-0.21833,5,6,pass,0.292
345141,Nazareth House,Caring Premises,Hammersmith and Fulham,51.49287,-0.21887,5,6,pass,0.087
345143,B And K Newsagents,Retailers - other,Hammersmith and Fulham,51.49331,-0.22103,5,6,pass,0.292
345146,Food And Wine,Retailers - other,Hammersmith and Fulham,51.53239,-0.23395,3,2,fail,0.365
345147,Tong Kanom Thai,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.53236,-0.23506,3,2,pass,0.294
345148,The Rose,Pub/bar/nightclub,Hammersmith and Fulham,51.47671,-0.18986,5,6,pass,0.162
345150,L'Ecole Des Petits,School/college/university,Hammersmith and Fulham,51.47193,-0.19076,5,8,pass,0.048
345155,Chartwells At The Godolphin And Latymer School,School/college/university,Hammersmith and Fulham,51.49534,-0.22997,5,6,pass,0.057
345157,Holland & Barrett,Retailers - other,Hammersmith and Fulham,51.48059,-0.1985,5,5,pass,0.31
345158,Love Walk Cafe,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48059,-0.1985,4,5,pass,0.245
345159,The William Morris,Pub/bar/nightclub,Hammersmith and Fulham,51.49309,-0.22568,5,6,pass,0.162
345160,Caffe Nero,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49282,-0.22502,5,6,pass,0.23
345161,Bridges,Retailers - other,Hammersmith and Fulham,51.49309,-0.22568,5,6,pass,0.292
345162,Pret A Manger,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49309,-0.22568,5,6,pass,0.23
345163,The Hop Poles,Pub/bar/nightclub,Hammersmith and Fulham,51.49275,-0.22565,5,6,pass,0.162
345165,The Hammersmith Ram,Pub/bar/nightclub,Hammersmith and Fulham,51.49248,-0.22772,5,3,pass,0.199
345168,Iceland,Retailers - supermarkets/hypermarkets,Hammersmith and Fulham,51.49235,-0.22989,5,4,pass,0.112
345170,Singh Food And Wine,Retailers - other,Hammersmith and Fulham,51.49239,-0.23033,5,4,pass,0.328
345171,Express By Holiday Inn,Hotel/bed & breakfast/guest house,Hammersmith and Fulham,51.49283,-0.23283,5,4,pass,0.137
345173,Health Defence Organics,Retailers - other,Hammersmith and Fulham,51.49283,-0.23283,5,4,pass,0.328
345177,The Salutation,Pub/bar/nightclub,Hammersmith and Fulham,51.49283,-0.23283,5,4,pass,0.186
345180,Eat Tokyo,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49254,-0.23332,5,4,pass,0.261
345181,Appetite,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49254,-0.23332,5,4,pass,0.261
345187,W6 Express,Retailers - other,Hammersmith and Fulham,51.49309,-0.23577,5,5,pass,0.31
345189,Mahdi Restaurant,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49269,-0.23511,4,4,pass,0.261
345192,Simply Save,Retailers - other,Hammersmith and Fulham,51.49309,-0.23577,5,5,pass,0.31
345195,Lowiczanka Restaurant,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49353,-0.23746,5,5,pass,0.245
345196,Polish Social Club (Posklub),Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49352,-0.23744,5,5,pass,0.245
345198,Rafaello Cafe,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49353,-0.23746,5,5,pass,0.245
345199,Saffron,Retailers - other,Hammersmith and Fulham,51.49368,-0.2396,4,5,pass,0.31
345203,Pizza Hut Delivery,Takeaway/sandwich shop,Hammersmith and Fulham,51.49368,-0.2396,5,5,pass,0.307
345207,Potli,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49334,-0.24088,5,5,pass,0.245
345208,The Ritz Cafe,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49371,-0.24228,5,6,pass,0.23
345209,101 Thai Kitchen,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49362,-0.24431,3,6,pass,0.23
345210,Haweli Indian Cuisine,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49334,-0.24082,3,5,pass,0.245
345212,Hammersmith Local,Retailers - other,Hammersmith and Fulham,51.49362,-0.24431,5,6,pass,0.292
345213,Divina Caffe,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49332,-0.24372,3,6,pass,0.23
345214,Mikael's Delicatessen,Retailers - other,Hammersmith and Fulham,51.49332,-0.24372,4,6,pass,0.292
345216,Azou,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49332,-0.24372,5,6,pass,0.23
345223,Starch  Green Post Office,Retailers - other,Hammersmith and Fulham,51.50031,-0.23927,5,4,pass,0.328
345226,Tesco Express,Retailers - supermarkets/hypermarkets,Hammersmith and Fulham,51.47819,-0.18904,5,7,pass,0.089
345227,Eleusis Club,Pub/bar/nightclub,Hammersmith and Fulham,51.4781,-0.18994,5,6,pass,0.162
345232,Parsons Green Day Nursery And Preschool,Caring Premises,Hammersmith and Fulham,51.47408,-0.20457,5,7,pass,0.081
345236,The Prince,Pub/bar/nightclub,Hammersmith and Fulham,51.48715,-0.19698,5,1,pass,0.227
345238,The Lillie Langtry,Pub/bar/nightclub,Hammersmith and Fulham,51.48629,-0.19745,5,5,pass,0.174
345240,Mercure Ibis London Earls Court Hotel & Conference Centre,Hotel/bed & breakfast/guest house,Hammersmith and Fulham,51.48554,-0.20199,5,4,pass,0.137
345246,Pizza GoGo Fulham,Takeaway/sandwich shop,Hammersmith and Fulham,51.48475,-0.20355,5,1,fail,0.382
345248,Little People Of Fulham,Caring Premises,Hammersmith and Fulham,51.48323,-0.21094,5,4,pass,0.101
345251,China Panda,Takeaway/sandwich shop,Hammersmith and Fulham,51.48281,-0.21527,2,4,pass,0.325
345256,Millennium Chelsea Harbour Hotel,Hotel/bed & breakfast/guest house,Hammersmith and Fulham,51.47571,-0.18201,5,6,pass,0.118
345258,Hammersmith Club,Pub/bar/nightclub,Hammersmith and Fulham,51.49031,-0.22986,5,4,pass,0.186
345259,Blue Anchor,Pub/bar/nightclub,Hammersmith and Fulham,51.48986,-0.23143,5,4,pass,0.186
345260,The Rutland,Pub/bar/nightclub,Hammersmith and Fulham,51.48985,-0.23143,5,4,pass,0.186
345261,Lodestone House,School/college/university,Hammersmith and Fulham,51.49533,-0.22134,5,7,pass,0.052
345262,Taylorshaw At Queens Manor Primary School,School/college/university,Hammersmith and Fulham,51.47985,-0.22178,5,6,pass,0.057
345264,Shandeez,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49764,-0.21235,4,4,pass,0.261
345266,Fair Price,Retailers - other,Hammersmith and Fulham,51.49764,-0.21235,5,4,pass,0.328
345268,Barons Pharmacy,Retailers - other,Hammersmith and Fulham,51.49008,-0.21503,Exempt,6,pass,0.292
345269,The Pear Tree,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48664,-0.2149,5,3,pass,0.277
345270,Taylorshaw @ Langford Primary School,School/college/university,Hammersmith and Fulham,51.47223,-0.18893,5,6,pass,0.057
345271,Nourish Catering  At St Mary's Primary School,School/college/university,Hammersmith and Fulham,51.49891,-0.216,5,7,pass,0.052
345272,The Havelock Tavern,Pub/bar/nightclub,Hammersmith and Fulham,51.49955,-0.21596,5,6,pass,0.162
345273,Masbro Food & Wine,Retailers - other,Hammersmith and Fulham,51.49955,-0.21596,5,6,pass,0.292
345274,Bird In Hand,Pub/bar/nightclub,Hammersmith and Fulham,51.49994,-0.21569,5,6,pass,0.162
345279,Renata Supermarket,Retailers - other,Hammersmith and Fulham,51.47876,-0.19347,5,7,pass,0.275
345285,Cafe Plum,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.4784,-0.21225,5,5,pass,0.245
345287,Cafe 209 (Thai),Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47954,-0.21199,5,5,pass,0.245
345289,Langani Supermarket,Retailers - other,Hammersmith and Fulham,51.47999,-0.21223,4,9,pass,0.243
345295,Bellillo,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48191,-0.21368,4,4,pass,0.261
345297,Londis,Retailers - other,Hammersmith and Fulham,51.48225,-0.21341,5,4,pass,0.328
345300,Olive Catering At Fulham Cross Girls School,School/college/university,Hammersmith and Fulham,51.48137,-0.21418,5,4,pass,0.066
345306,Bayley & Sage,Retailers - other,Hammersmith and Fulham,51.47331,-0.19811,5,8,pass,0.259
345308,Starbucks,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.46924,-0.20994,5,8,pass,0.202
345309,The Gourmet,Retailers - other,Hammersmith and Fulham,51.47642,-0.19235,5,10,pass,0.228
345310,Koji,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47272,-0.20112,5,7,pass,0.215
345311,Hally's,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47272,-0.20112,5,7,pass,0.215
345313,Kebab Kid,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47234,-0.20282,5,7,pass,0.215
345317,Vicino,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47346,-0.19678,5,8,pass,0.202
345321,Duke On The Green,Pub/bar/nightclub,Hammersmith and Fulham,51.47258,-0.19994,5,8,pass,0.141
345323,Fulham Greens,Retailers - other,Hammersmith and Fulham,51.47236,-0.20128,5,9,pass,0.243
345328,Bishops Stores,Retailers - other,Hammersmith and Fulham,51.47114,-0.20657,5,6,pass,0.292
345329,Majestic Wine Warehouse,Retailers - other,Hammersmith and Fulham,51.46924,-0.20994,Exempt,8,pass,0.259
345331,Malik Moneywise,Retailers - other,Hammersmith and Fulham,51.49217,-0.20691,5,2,fail,0.365
345333,Pizza Pronto,Takeaway/sandwich shop,Hammersmith and Fulham,51.49289,-0.20686,4,6,pass,0.29
345335,Indian Express,Takeaway/sandwich shop,Hammersmith and Fulham,51.49316,-0.20895,5,7,pass,0.273
345339,Olympia Post Office,Retailers - other,Hammersmith and Fulham,51.49448,-0.21102,Exempt,7,pass,0.275
345341,Cumberland Arms P H,Pub/bar/nightclub,Hammersmith and Fulham,51.49433,-0.21003,5,7,pass,0.151
345343,Cafe Continente,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49118,-0.20736,4,6,pass,0.23
345344,Best Mangal 1996,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49118,-0.20736,5,6,pass,0.23
345348,Best Am 2 Pm,Retailers - other,Hammersmith and Fulham,51.48977,-0.20658,4,4,pass,0.328
345350,Eat Aroi Thai Street Food,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48977,-0.20658,3,4,pass,0.261
345356,Cafe Delight,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48861,-0.20525,4,6,pass,0.23
345357,Select N Save,Retailers - other,Hammersmith and Fulham,51.48861,-0.20525,5,6,pass,0.292
345359,The Clarence,Pub/bar/nightclub,Hammersmith and Fulham,51.48861,-0.20525,5,6,pass,0.162
345363,Escondidinho Coffee Shop,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48681,-0.20357,5,1,pass,0.311
345365,East Ocean,Takeaway/sandwich shop,Hammersmith and Fulham,51.48681,-0.20357,5,1,fail,0.382
345369,Bowmans News,Retailers - other,Hammersmith and Fulham,51.48681,-0.20357,4,1,fail,0.385
345372,Paddy Power Book Makers,Other catering premises,Hammersmith and Fulham,51.4852,-0.20269,Exempt,4,pass,0.173
345376,UR Supermarket,Retailers - other,Hammersmith and Fulham,51.48406,-0.20185,5,8,pass,0.259
345377,Iceland,Retailers - supermarkets/hypermarkets,Hammersmith and Fulham,51.48307,-0.20093,5,8,pass,0.083
345380,Superdrug,Retailers - other,Hammersmith and Fulham,51.48492,-0.20191,Exempt,4,pass,0.328
345386,Al-Ghazal,Retailers - other,Hammersmith and Fulham,51.48492,-0.20191,5,4,pass,0.328
345388,Cock Tavern,Pub/bar/nightclub,Hammersmith and Fulham,51.48127,-0.19945,5,8,pass,0.141
345389,Dickenson Quality Meat,Retailers - other,Hammersmith and Fulham,51.48419,-0.20138,5,4,pass,0.328
345391,Al Baydar,Retailers - other,Hammersmith and Fulham,51.48319,-0.2006,3,4,pass,0.328
345392,Hair Of The Dog,Retailers - other,Hammersmith and Fulham,51.48319,-0.2006,5,4,pass,0.328
345397,Iceland,Retailers - supermarkets/hypermarkets,Hammersmith and Fulham,51.51464,-0.24882,4,1,pass,0.139
345398,Monaco Food & Wine,Retailers - other,Hammersmith and Fulham,51.51483,-0.24905,4,1,fail,0.385
345401,Savoy Fisheries,Takeaway/sandwich shop,Hammersmith and Fulham,51.51464,-0.24882,3,1,fail,0.382
345406,Bartlett Mitchell Ltd At John Betts Primary School,School/college/university,Hammersmith and Fulham,51.49855,-0.2375,5,6,pass,0.057
345407,C'est Ici,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48917,-0.21291,3,5,pass,0.245
345408,H G Walter,Retailers - other,Hammersmith and Fulham,51.48917,-0.21291,5,5,pass,0.31
345409,Londis,Retailers - other,Hammersmith and Fulham,51.48917,-0.21291,4,5,pass,0.31
345411,The Queens Club,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48685,-0.21227,5,5,pass,0.245
345412,White Horse,Pub/bar/nightclub,Hammersmith and Fulham,51.47379,-0.19915,5,8,pass,0.141
345413,Caterlink Ltd At Lady Margaret School,School/college/university,Hammersmith and Fulham,51.47418,-0.19962,5,8,pass,0.048
345417,Amuse Bouche,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47511,-0.20048,4,8,pass,0.202
345419,Peterborough Cafe,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.47175,-0.19938,3,8,pass,0.202
345420,Taylorshaw At Hurlingham Academy,School/college/university,Hammersmith and Fulham,51.46799,-0.19526,5,8,pass,0.048
345421,Sulivan Stores,Retailers - other,Hammersmith and Fulham,51.47032,-0.19837,4,3,fail,0.346
345423,Premier Inn London Putney Bridge,Hotel/bed & breakfast/guest house,Hammersmith and Fulham,51.46859,-0.21062,5,8,pass,0.102
345424,The Pantry At Bayonne Nursery School,Caring Premises,Hammersmith and Fulham,51.48396,-0.21454,5,3,pass,0.109
345428,St Vincent's House,Caring Premises,Hammersmith and Fulham,51.49058,-0.22523,5,3,pass,0.109
345429,Alzheimer's Society,Caring Premises,Hammersmith and Fulham,51.49058,-0.22523,5,3,pass,0.109
345430,The Gate Vegetarian Restaurant,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.49026,-0.22541,5,3,pass,0.277
345434,The River Cafe,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.48287,-0.22334,5,8,pass,0.202
345435,The Hurlingham Club,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.46627,-0.20057,5,10,pass,0.176
345436,Ravenscourt Park Prep School,School/college/university,Hammersmith and Fulham,51.49386,-0.2377,5,5,pass,0.061
345437,The Chiswick Nursing Centre,Caring Premises,Hammersmith and Fulham,51.49566,-0.24265,5,4,pass,0.101
345439,Little Garden Day Nursery,Caring Premises,Hammersmith and Fulham,51.4998,-0.22648,5,4,pass,0.101
345443,The Wine Shop,Retailers - other,Hammersmith and Fulham,51.50156,-0.21726,5,6,pass,0.292
345444,City News,Retailers - other,Hammersmith and Fulham,51.50156,-0.21726,5,6,pass,0.292
345447,Zarathustra Store,Retailers - other,Hammersmith and Fulham,51.50156,-0.21726,5,6,pass,0.292
345448,Has Zarathrustra Zarathustra Cafe,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.50156,-0.21726,3,6,pass,0.23
345449,Pizza Royal,Restaurant/Cafe/Canteen,Hammersmith and Fulham,51.50156,-0.21726,3,6,pass,0.23
345455,Caterlink Ltd At William Morris Sixth Form,School/college/university,Hammersmith and Fulham,51.48943,-0.21721,5,6,pass,0.057
345456,Reynolds Cafe,School/college/university,Hammersmith and Fulham,51.4881,-0.21933,5,7,pass,0.052
345457,St Elmo Fish Bar,Takeaway/sandwich shop,Hammersmith and Fulham,51.50425,-0.24501,3,3,fail,0.344
345462,JET Service Station,Retailers - other,Hammersmith and Fulham,51.52077,-0.22874,5,5,pass,0.31
345464,Holroyd Howe At London Oratory School,School/college/university,Hammersmith and Fulham,51.48326,-0.19479,5,5,pass,0.061
